,Unnamed: 0,ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_y_mean,macc_z_mean,e4acc_x_mean,e4acc_y_mean,e4acc_z_mean,Class
2107,2151,2018_11_08_07_40,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3381588702351617,-0.9633994207502786,10.011724393616989,0.2453287760416666,-0.8530598958333333,0.3872233072916666,
2108,2152,2018_11_08_07_41,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3380870463452899,-0.9639399644562756,10.013319135089649,-0.0567138671875,-0.7912841796875,0.4100423177083333,
2109,2153,2018_11_08_07_42,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3376816387681952,-0.9670993073516212,10.012276695688644,-0.2764404296875,0.1867350260416666,0.9110188802083332,
2110,2154,2018_11_08_07_43,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3377727950167956,-0.9634181881746912,10.014174903415414,-0.4394287109375,0.1244303385416666,0.86845703125,
2111,2155,2018_11_08_07_44,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3370864395184757,-0.9608282684658448,10.01186915845459,-0.2407633463541666,-0.2372639973958333,0.7503336588541667,
2112,2156,2018_11_08_07_45,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3364851517515371,-0.958859697017346,10.014628833799623,0.0954915364583333,-0.88427734375,0.3861409505208333,
2113,2157,2018_11_08_07_46,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3354268527883517,-0.9585734814669638,10.014400103023474,0.0831624348958333,-0.874462890625,0.4145182291666666,
2114,2158,2018_11_08_07_47,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.336882677659573,-0.957439386058229,10.012241844344851,0.03818359375,-0.875634765625,0.4177001953125,
2115,2159,2018_11_08_07_48,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3374912821276582,-0.955069312894736,10.012944278835343,0.0441080729166666,-0.8765380859375,0.4189046223958333,
2116,2160,2018_11_08_07_49,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3395852033146687,-0.95390840581187,10.009826192609133,-0.259521484375,-0.1484130859375,0.7893473307291666,
2117,2161,2018_11_08_07_50,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3355180093505024,-0.9505785079955202,10.011938871220565,-0.3349400729546639,0.0810236451276706,0.9201325560187598,
2118,2162,2018_11_08_07_51,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3350675208067218,-0.9490910620896345,10.01453325826327,-0.3275716145833333,0.07822265625,0.9222412109375,
2119,2163,2018_11_08_07_52,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3370692995299374,-0.9506494713038616,10.013897315612711,-0.4150553385416666,0.1340006510416666,0.8798828125,
2120,2164,2018_11_08_07_53,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3366191311359802,-0.9558719680749864,10.013983062674834,-0.4586263020833333,0.1332763671875,0.8610921223958333,
2121,2165,2018_11_08_07_54,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3369041261366161,-0.9561042095072784,10.013842437849917,-0.4527669270833333,0.1403971354166666,0.8628662109375,
2122,2166,2018_11_08_07_55,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3369309369428873,-0.9562141335330322,10.015496662373954,0.1286051432291666,-0.8167073567708333,0.4762939453125,
2123,2167,2018_11_08_07_56,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3384001670996633,-0.9531952398880176,10.011807494960747,0.1166910807291666,-0.8264241536458333,0.5056803385416667,
2124,2168,2018_11_08_07_57,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3385100912262029,-0.9547556267973116,10.011448244680794,-0.0048502604166666,-0.6493815104166667,0.5796142578125,
2125,2169,2018_11_08_07_58,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3413895678499436,-0.962203660778274,10.010008505599057,-0.6918619791666667,-0.1752115885416666,0.527880859375,
2126,2170,2018_11_08_07_59,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.341703254087344,-0.961989174400894,10.012043438969718,-0.7031168619791667,-0.2787027994791666,0.6235107421875,
2127,2171,2018_11_08_08_00,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3416139311771283,-0.9618356437051542,10.010082143497714,-0.6905517578125,-0.2787923177083333,0.6369140625,
2128,2172,2018_11_08_08_01,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3424003338073901,-0.962890016898095,10.01021226259794,-0.6868811881188119,-0.2744105002605523,0.64169163626889,
2129,2173,2018_11_08_08_02,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3416835310912129,-0.9632488448013424,10.009532292109638,-0.6875244140625,-0.2806315104166667,0.6403238932291667,
2130,2174,2018_11_08_08_03,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3417595566741307,-0.9620669262094026,10.00820413269871,-0.6875895182291667,-0.2808675130208333,0.640185546875,
2131,2175,2018_11_08_08_04,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3421456318924958,-0.960203576842105,10.00787436282191,-0.6880126953125,-0.2804117838541666,0.639794921875,
2132,2176,2018_11_08_08_05,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3406737202687556,-0.9614878127155654,10.007292569428849,-0.6893961588541667,-0.2795328776041667,0.638720703125,
2133,2177,2018_11_08_08_06,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3422568324257702,-0.9603739930588232,10.004159729411716,-0.6900390625,-0.2779947916666667,0.6385823567708333,
2134,2178,2018_11_08_08_07,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3436416726651728,-0.9591472321052636,10.0021583135498,-0.6906901041666667,-0.27763671875,0.6381266276041667,
2135,2179,2018_11_08_08_08,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3410597954647249,-0.9613296296360582,10.003110083426602,-0.691357421875,-0.277392578125,0.6379150390625,
2136,2180,2018_11_08_08_09,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.339625419316908,-0.9628095841433344,10.003077919932752,-0.6924886067708333,-0.2770263671875,0.6372721354166667,
2137,2181,2018_11_08_08_10,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3419054146778711,-0.9600198925434162,10.000342428571397,-0.6931396484375,-0.276904296875,0.6367594401041666,
2138,2182,2018_11_08_08_11,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.340368077704366,-0.9617451966685322,9.997621942329165,-0.6932698567708333,-0.2766845703125,0.6368326822916667,
2139,2183,2018_11_08_08_12,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3393435520784294,-0.9602881505938374,9.99803273221285,-0.6937939682126107,-0.2766007686294945,0.6365457269411151,
2140,2184,2018_11_08_08_13,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3414887679171325,-0.959487729412094,9.995989157894694,-0.6942789713541667,-0.276806640625,0.6360595703125,
2141,2185,2018_11_08_08_14,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3399525242081684,-0.959800228349188,9.996281785674247,-0.6950846354166667,-0.2767740885416667,0.6352132161458334,
2142,2186,2018_11_08_08_15,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3421483129115327,-0.9574769209294504,9.992640499719997,-0.6964925130208334,-0.2780680338541667,0.63330078125,
2143,2187,2018_11_08_08_16,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3408957350307769,-0.9596582107778384,9.99206414381642,-0.6967610677083333,-0.2784993489583333,0.6332275390625,
2144,2188,2018_11_08_08_17,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3392286202687555,-0.9599247452127642,9.990455414333663,-0.6974365234375,-0.2781005859375,0.6327962239583333,
2145,2189,2018_11_08_08_18,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3401804026651721,-0.959423383605822,9.987886954647214,-0.6977376302083333,-0.2776611328125,0.6323323567708333,
2146,2190,2018_11_08_08_19,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3398452678499429,-0.9595306263101888,9.987278354143308,-0.6981363932291667,-0.2778238932291667,0.6320882161458333,
2147,2191,2018_11_08_08_20,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.337878531740346,-0.9599851193116944,9.990434965304948,-0.6986409505208333,-0.2773518880208333,0.6320556640625,
2148,2192,2018_11_08_08_21,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3407434288017907,-0.9574581525531908,9.987388276035803,-0.6988932291666666,-0.277197265625,0.6318929036458333,
2149,2193,2018_11_08_08_22,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.341823902597984,-0.9569138950279942,9.985841290033562,-0.3466959635416666,-0.14345703125,0.8614420572916667,
2150,2194,2018_11_08_08_23,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3387218963493822,-0.9547690320660692,9.987535737961904,-0.2770263671875,-0.0294108072916666,0.7666829427083334,
2151,2195,2018_11_08_08_24,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.336885358947367,-0.9500905510134378,9.988511633258645,-0.3091535304846274,-0.1349009900990099,0.8047241401771756,
2152,2196,2018_11_08_08_25,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3366735538409839,-0.9557529888017896,9.987203271556506,-0.32734375,0.0774007161458333,0.922265625,
2153,2197,2018_11_08_08_26,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3374671523964154,-0.9539968815453516,9.986042372340393,-0.437060546875,-0.1576822916666666,0.7533528645833333,
2154,2198,2018_11_08_08_27,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3362043647816342,-0.9543266547536364,9.988117529675232,-0.35830078125,-0.2792805989583333,0.8415608723958333,
2155,2199,2018_11_08_08_28,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.33443485393057,-0.956782521578948,9.98724617245238,-0.3269368489583333,0.0275634765625,0.8449381510416667,
2156,2200,2018_11_08_08_29,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3361427005151166,-0.954511648409852,9.986514227883497,-0.5763102213541667,-0.0485514322916666,0.7297932942708333,
2157,2201,2018_11_08_08_30,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3344831136170194,-0.9555009663381856,9.987042417133235,-0.2315104166666666,-0.0446940104166666,0.8865071614583333,
2158,2202,2018_11_08_08_31,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.3320272475027974,-0.9565760785386332,9.985664330347108,-0.0119466145833333,-0.2129557291666666,0.9437418619791668,
2159,2203,2018_11_08_08_32,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,4.0,0.8510488885201538,-3.3933747511159016,6.825232296319284,-0.4767415364583333,0.3008544921875,0.3968912760416667,
2160,2204,2018_11_08_08_33,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,2.0,1.922236815489524,-9.596818871428573,-0.4115109659571984,-0.3255533854166667,0.9096110026041668,0.0996826171875,
2161,2205,2018_11_08_08_34,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,2.0,0.823144503637045,-9.627777839787385,-0.2824990450161168,-0.7525472005208333,-0.2786214192708333,-0.1276529947916666,
2162,2206,2018_11_08_08_35,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.7196385925762607,-9.67969592833147,0.1528281033516247,-0.7517587285044294,-0.5711389395518499,-0.0857298723293382,
2163,2207,2018_11_08_08_36,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.7848960040683081,-9.691128012653984,-0.0372173642698765,-0.8169596354166667,-0.4290608723958333,-0.0705322265625,
2164,2208,2018_11_08_08_37,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.8428770364392185,-9.702831759271726,0.2016782949447616,-0.7601155598958333,-0.5726399739583333,0.0344401041666666,
2165,2209,2018_11_08_08_38,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.2420571453952944,-9.703598994509829,0.0382368163971982,-0.8100179036458334,-0.4159423828125,0.0024088541666666,
2166,2210,2018_11_08_08_39,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,2.0,1.4795522634498546,-7.888984488235827,1.3515067439666697,-0.5315511067708333,0.5572184244791667,0.1131917317708333,
2167,2211,2018_11_08_08_40,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,2.0,-0.1075460371343781,0.1549072639003375,9.93330019776032,-0.3564208984375,-0.442822265625,0.3796223958333333,
2168,2212,2018_11_08_08_41,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.4935460438577825,0.0842367560703244,10.023078728723346,-0.333935546875,0.0119710286458333,0.9221272786458332,
2169,2213,2018_11_08_08_42,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.4936184321948477,0.0849740523191487,10.02008398012314,-0.3809651692708333,-0.0517415364583333,0.8543294270833334,
2170,2214,2018_11_08_08_43,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.4953155537849921,0.0822044997956323,10.020775696528508,-0.004150390625,-0.5987630208333333,0.4864176432291666,
2171,2215,2018_11_08_08_44,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.5317111801791697,0.0474443373679735,10.016300991041389,-0.5304768880208334,-0.1325520833333333,0.7893310546875,
2172,2216,2018_11_08_08_45,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.5400594812380916,0.0409951712852661,10.016952942857106,-0.3684163411458333,-0.1269694010416666,0.8603759765625,
2173,2217,2018_11_08_08_46,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.5356121520436697,0.0473397753151175,10.016544949608027,-0.3984375,-0.1444742838541666,0.8643229166666667,
2174,2218,2018_11_08_08_47,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.5369017500447891,0.0454951943978723,10.01492024244116,-0.3959011855132882,-0.122883011985409,0.8613779963522668,
2175,2219,2018_11_08_08_48,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.5347255976552856,0.0483824352022383,10.01582929238945,-0.1831787109375,-0.1836751302083333,0.5419514973958334,
2176,2220,2018_11_08_08_49,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.5353177836485702,0.0507029485129267,10.017927407666448,-0.0270670572916666,-0.5349934895833334,0.4923990885416666,
2177,2221,2018_11_08_08_50,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.5332501232474764,0.0534392254210525,10.01425798768192,-0.2056884765625,0.0937418619791666,0.928515625,
2178,2222,2018_11_08_08_51,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.5197574790968089,0.0668393589547841,10.01533625573582,-0.4131754557291666,0.1008138020833333,0.8669189453125,
2179,2223,2018_11_08_08_52,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.4949311942193616,0.0944657938528254,10.017088697257956,-0.4147786458333333,-0.0487223307291666,0.88505859375,
2180,2224,2018_11_08_08_53,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.4884198246472564,0.0981166915397533,10.016032870380704,0.2069905598958333,-0.9195475260416668,0.2242268880208333,
2181,2225,2018_11_08_08_54,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.4879667225979839,0.0967439801422171,10.017102616181374,-0.0047200520833333,-0.6264404296875,0.50791015625,
2182,2226,2018_11_08_08_55,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.4890012915109126,0.0961217722104084,10.01729770061552,-0.3522623697916666,0.0259521484375,0.9153401692708332,
2183,2227,2018_11_08_08_56,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.4894627636394166,0.0959986407124295,10.01868981019033,-0.1428466796875,-0.402490234375,0.6313720703125,
2184,2228,2018_11_08_08_57,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.4910097448936166,0.0933014772150054,10.017432405935004,0.0090169270833333,-0.6106770833333334,0.4905598958333333,
2185,2229,2018_11_08_08_58,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.4874203414381644,0.0953286176233909,10.016196385282566,-0.3743323345492444,0.0423234757686294,0.9064128452318916,
2186,2230,2018_11_08_08_59,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.4874868099104137,0.0985108097390815,10.016542266517312,-0.1734700520833333,-0.3412353515625,0.6910888671875,
2187,2231,2018_11_08_09_00,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.4847950085834262,0.1013098541758118,10.01560927043669,-0.3113362630208333,-0.0468668619791666,0.9270426432291666,
2188,2232,2018_11_08_09_01,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.4866288650895858,0.1009371844199325,10.0190732217245,-0.400732421875,-0.0109456380208333,0.8962076822916667,
2189,2233,2018_11_08_09_02,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.4858513530907066,0.0978995243118697,10.020467379619232,-0.1688557942708333,-0.280859375,0.72060546875,
2190,2234,2018_11_08_09_03,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.4833820817805151,0.0995054893303468,10.018654978723363,-0.3807210286458333,-0.0441243489583333,0.8564615885416667,
2191,2235,2018_11_08_09_04,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.486336628292273,0.0987092095386336,10.017252766237366,-0.3498616536458333,-0.0152994791666666,0.9165934244791668,
2192,2236,2018_11_08_09_05,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.4862118522719651,0.0987048839171793,10.016268739787323,-0.2787923177083333,-0.045703125,0.9395589192708332,
2193,2237,2018_11_08_09_06,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.4824839207446824,0.0968619474025754,10.015888090425465,-0.451953125,-0.0682535807291666,0.8611083984375,
2194,2238,2018_11_08_09_07,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.4811916425028,0.098459869304591,10.016191061030188,-0.3657389322916666,-0.1044352213541666,0.9021321614583332,
2195,2239,2018_11_08_09_08,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.4825986306274518,0.095969261408403,10.014487644257668,-0.4143961588541666,-0.2292805989583333,0.3677571614583333,
2196,2240,2018_11_08_09_09,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.4838752614269725,0.0950285050005592,10.01906353105759,-0.801475377800938,-0.190585917144346,0.2660728243877019,
2197,2241,2018_11_08_09_10,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.4834624212661073,0.0947084493663864,10.017712110924345,-0.3962972005208333,-0.1661539713541666,0.5309407552083333,
2198,2242,2018_11_08_09_11,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.4835697573012332,0.0960066840019035,10.018003476203766,-0.3785400390625,-0.7680826822916667,-0.0399820963541666,
2199,2243,2018_11_08_09_12,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.4834598335274364,0.0957707491937287,10.016335839305652,-0.5045328776041667,-0.0296630859375,0.7612060546875,
2200,2244,2018_11_08_09_13,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.4870122591041437,0.0923899110412088,10.0179337547592,-0.4016357421875,-0.2716064453125,0.6055094401041666,
2201,2245,2018_11_08_09_14,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.4848539923908188,0.0920869494412089,10.016906904815182,-0.6713053385416666,0.1844645182291666,0.2853597005208333,
2202,2246,2018_11_08_09_15,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.1399951136763713,0.7994837378684169,9.149227311483177,-0.5977864583333333,-0.2491943359375,0.4132486979166667,
2203,2247,2018_11_08_09_16,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.475574786466967,-0.3087930360806254,10.005847464725612,-0.5978352864583333,-0.7434733072916667,-0.0571370442708333,
2204,2248,2018_11_08_09_17,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,1.208390858729548,5.676976665872917,2.936477654031905,-0.4929606119791667,-0.5294108072916667,0.2388427734375,
2205,2249,2018_11_08_09_18,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.6051458779507319,9.784083586786146,0.3735691945408745,-0.6426676432291667,-0.0646484375,0.6947428385416666,
2206,2250,2018_11_08_09_19,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.6018990950335972,9.78603005655097,0.3707433396808524,-0.2561116536458333,-0.1574869791666666,0.6117024739583333,
2207,2251,2018_11_08_09_20,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.6036176642945157,9.785223052631618,0.368686953505041,-0.6499186197916667,-0.1510009765625,0.7135416666666666,
2208,2252,2018_11_08_09_21,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.6041780092889167,9.78462785722287,0.3688102833818613,-0.6250895648775404,-0.1859936816050026,0.7339678869202709,
2209,2253,2018_11_08_09_22,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.6049796511030254,9.78470560022397,0.3693250498376285,-0.6088216145833333,-0.1982991536458333,0.7409016927083333,
2210,2254,2018_11_08_09_23,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.6049394340537543,9.785526018477066,0.3700757513493856,-0.5912516276041667,-0.2031412760416666,0.75078125,
2211,2255,2018_11_08_09_24,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.604220906304594,9.786810238521843,0.3682284896024657,-0.2047281901041666,-0.3732340494791666,0.5600016276041667,
2212,2256,2018_11_08_09_25,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.6062451194624882,9.782464217245286,0.3699309734658473,0.364892578125,-0.8591634114583333,0.2633056640625,
2213,2257,2018_11_08_09_26,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.6048724079283337,9.78458763213889,0.3680649436506183,0.3587565104166667,-0.8583984375,0.2811360677083333,
2214,2258,2018_11_08_09_27,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.6025081638668177,9.786757031897055,0.3665453132792406,0.3380859375,-0.8561116536458333,0.3109130859375,
2215,2259,2018_11_08_09_28,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.6037597616853331,9.785426812430046,0.3696628657222858,0.327099609375,-0.8571370442708334,0.3236897786458333,
2216,2260,2018_11_08_09_29,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.6037088218701036,9.78563593449052,0.3676198850951868,0.1102294921875,-0.8599283854166667,0.3642171223958333,
2217,2261,2018_11_08_09_30,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.6089261953247497,9.7814481007839,0.3747971277211659,-0.1403564453125,-0.8574300130208333,0.4371500651041666,
2218,2262,2018_11_08_09_31,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.6068215504423319,9.783973664053768,0.3729123309630481,-0.2580729166666666,-0.834423828125,0.4349609375,
2219,2263,2018_11_08_09_32,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.6052477589361726,9.783718963605862,0.3694028011926116,-0.3320414278269932,-0.2961503387180823,0.6874918577384054,
2220,2264,2018_11_08_09_33,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.6061888163549851,9.783662669092964,0.3727246553191514,-0.3416178385416666,0.1560302734375,0.9072102864583332,
2221,2265,2018_11_08_09_34,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.6050332728723425,9.783657281075062,0.3723385804423318,-0.3822509765625,0.1422444661458333,0.8926188151041666,
2222,2266,2018_11_08_09_35,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.6059743304983224,9.783308755879093,0.3725798770604719,-0.0132486979166666,-0.1591552734375,0.8417317708333333,
2223,2267,2018_11_08_09_36,study,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.6052155853695437,9.78381815005601,0.3714484630795091,-0.1752360026041666,-0.3247884114583333,0.7933430989583333,
