,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_y_mean,macc_z_mean,e4acc_x_mean,e4acc_y_mean,e4acc_z_mean,,,,Class
7326,7326,7326,7326,2018_11_22_10_21,study,3,0,,3,3,,workplace,2,5,3,-0.100280321,0.199764359,10.40520432,,,,,,,
7327,7327,7327,7327,2018_11_22_10_21,study,3,0,,3,3,,workplace,2,5,3,0.093201605,7.344048822,7.317585259,,,,,,,
7328,7328,7328,7328,2018_11_22_10_22,study,3,0,,3,3,,workplace,2,5,3,-0.098960337,0.200206229,10.40120795,,,,,,,
7329,7329,7329,7329,2018_11_22_10_22,study,3,0,,3,3,,workplace,2,5,3,0.58920151,6.773016981,7.815525585,,,,,,,
7330,7330,7330,7330,2018_11_22_10_23,study,3,0,,3,3,,workplace,2,5,3,-0.099545705,0.199949354,10.40213717,,,,,,,
7331,7331,7331,7331,2018_11_22_10_23,study,3,0,,3,3,,workplace,2,5,3,0.545202357,7.038127215,7.656296428,,,,,,,
7332,7332,7332,7332,2018_11_22_10_24,study,3,0,,3,3,,workplace,2,5,3,-0.098339221,0.201667924,10.39940782,,,,,,,
7333,7333,7333,7333,2018_11_22_10_24,study,3,0,,3,3,,workplace,2,5,3,1.246354908,9.222869176,3.009038306,,,,,,,
7334,7334,7334,7334,2018_11_22_10_25,study,3,0,,3,3,,workplace,2,5,3,-0.096116413,0.203465609,10.39468096,,,,,,,
7335,7335,7335,7335,2018_11_22_10_25,study,3,0,,3,3,,workplace,2,5,3,1.346656722,9.747344826,1.614245551,,,,,,,
7336,7336,7336,7336,2018_11_22_10_26,study,3,0,,3,3,,workplace,2,5,3,-0.098009448,0.201566043,10.39828446,,,,,,,
7337,7337,7337,7337,2018_11_22_10_26,study,3,0,,3,3,,workplace,2,5,3,1.335152232,9.752304813,1.601078786,,,,,,,
7338,7338,7338,7338,2018_11_22_10_27,study,3,0,,3,3,,workplace,2,5,3,-0.097250704,0.203550039,10.39846678,,,,,,,
7339,7339,7339,7339,2018_11_22_10_27,study,3,0,,3,3,,workplace,2,5,3,1.315725154,9.757227258,1.587992454,,,,,,,
7340,7340,7340,7340,2018_11_22_10_28,study,3,0,,3,3,,workplace,2,5,3,-0.098733339,0.202716225,10.40282352,,,,,,,
7341,7341,7341,7341,2018_11_22_10_28,study,3,0,,3,3,,workplace,2,5,3,1.31357761,9.75794847,1.581882281,,,,,,,
7342,7342,7342,7342,2018_11_22_10_29,study,3,0,,3,3,,workplace,2,5,3,0.114959197,0.226418862,10.40025984,,,,,,,
7343,7343,7343,7343,2018_11_22_10_29,study,3,0,,3,3,,workplace,2,5,3,1.308051911,9.757120019,1.578831216,,,,,,,
7344,7344,7344,7344,2018_11_22_10_30,study,3,0,,3,3,,workplace,2,5,3,0.134890343,0.229157005,10.40128727,,,,,,,
7345,7345,7345,7345,2018_11_22_10_30,study,3,0,,3,3,,workplace,2,5,3,1.305055684,9.757672929,1.578616931,,,,,,,
7346,7346,7346,7346,2018_11_22_10_31,study,3,0,,3,3,,workplace,2,5,3,0.135710753,0.228277612,10.40272701,,,,,,,
7347,7347,7347,7347,2018_11_22_10_31,study,3,0,,3,3,,workplace,2,5,3,1.306893686,9.759935156,1.569077459,,,,,,,
7348,7348,7348,7348,2018_11_22_10_32,study,3,0,,3,3,,workplace,2,5,3,0.13525699,0.227182541,10.39954439,,,,,,,
7349,7349,7349,7349,2018_11_22_10_32,study,3,0,,3,3,,workplace,2,5,3,1.305872194,9.758723314,1.570152572,,,,,,,
7350,7350,7350,7350,2018_11_22_10_33,study,3,0,,3,3,,workplace,2,5,3,0.135675899,0.227636835,10.39712088,,,,,,,
7351,7351,7351,7351,2018_11_22_10_33,study,3,0,,3,3,,workplace,2,5,3,1.304610873,9.760006848,1.566719612,,,,,,,
7352,7352,7352,7352,2018_11_22_10_34,study,3,0,,3,3,,workplace,2,5,3,0.134477458,0.226572447,10.39856331,,,,,,,
7353,7353,7353,7353,2018_11_22_10_34,study,3,0,,3,3,,workplace,2,5,3,1.305445903,9.760449915,1.567490263,,,,,,,
7354,7354,7354,7354,2018_11_22_10_35,study,3,0,,3,3,,workplace,2,5,3,0.134718755,0.224998655,10.39866785,,,,,,,
7355,7355,7355,7355,2018_11_22_10_35,study,3,0,,3,3,,workplace,2,5,3,1.304014205,9.758693807,1.565484817,,,,,,,
7356,7356,7356,7356,2018_11_22_10_36,study,3,0,,3,3,,workplace,2,5,3,0.135121502,0.225532456,10.40206102,,,,,,,
7357,7357,7357,7357,2018_11_22_10_36,study,3,0,,3,3,,workplace,2,5,3,1.303375588,9.758407132,1.565068993,,,,,,,
7358,7358,7358,7358,2018_11_22_10_37,study,3,0,,3,3,,workplace,2,5,3,0.13505657,0.226494696,10.40011833,,,,,,,
7359,7359,7359,7359,2018_11_22_10_37,study,3,0,,3,3,,workplace,2,5,3,1.301550796,9.758675092,1.56515474,,,,,,,
7360,7360,7360,7360,2018_11_22_10_38,study,3,0,,3,3,,workplace,2,5,3,0.136512395,0.225971886,10.39818526,,,,,,,
7361,7361,7361,7361,2018_11_22_10_38,study,3,0,,3,3,,workplace,2,5,3,1.300118596,9.759157641,1.55882234,,,,,,,
7362,7362,7362,7362,2018_11_22_10_39,study,3,0,,3,3,,workplace,2,5,3,-0.065646169,0.33049099,10.39350947,,,,,,,
7363,7363,7363,7363,2018_11_22_10_39,study,3,0,,3,3,,workplace,2,5,3,1.303306402,9.761034399,1.55675791,,,,,,,
7364,7364,7364,7364,2018_11_22_10_41,study,3,0,,3,3,,workplace,2,5,3,0.146590563,0.170371715,10.40563061,,,,,,,
7365,7365,7365,7365,2018_11_22_10_41,study,3,0,,3,3,,workplace,2,5,3,1.30336755,9.761512764,1.55514384,,,,,,,
7366,7366,7366,7366,2018_11_22_10_42,study,3,0,,3,3,,workplace,2,5,3,-0.111441645,0.223953035,10.40159289,,,,,,,
7367,7367,7367,7367,2018_11_22_10_42,study,3,0,,3,3,,workplace,2,5,3,1.302652217,9.761353434,1.557328981,,,,,,,
7368,7368,7368,7368,2018_11_22_10_43,study,3,0,,3,3,,workplace,2,5,3,-0.136214796,0.217043899,10.43812791,,,,,,,
7369,7369,7369,7369,2018_11_22_10_43,study,3,0,,3,3,,workplace,2,5,3,1.302204478,9.762171158,1.555210928,,,,,,,
7370,7370,7370,7370,2018_11_22_10_45,study,3,0,,3,3,,workplace,2,5,3,-0.136225519,1.142886792,10.06622774,,,,,,,
7371,7371,7371,7371,2018_11_22_10_45,study,3,0,,3,3,,workplace,2,5,3,1.300188304,9.762704682,1.548261574,,,,,,,
7372,7372,7372,7372,2018_11_22_10_46,study,3,0,,3,3,,workplace,2,5,3,-2.431677184,-0.71879929,7.696076986,-1.026785714,0.482142857,-0.703125,,,,
7373,7373,7373,7373,2018_11_22_10_46,study,3,0,,3,3,,workplace,2,5,3,1.299751291,9.764358929,1.548033683,-1.026785714,0.482142857,-0.703125,,,,
7374,7374,7374,7374,2018_11_22_10_47,study,3,0,,3,3,,workplace,2,5,2,-1.753115982,0.887527622,8.379168325,-0.711946946,0.254710748,-0.045015172,,,,
7375,7375,7375,7375,2018_11_22_10_47,study,3,0,,3,3,,workplace,2,5,2,1.297820914,9.762991564,1.543821708,-0.711946946,0.254710748,-0.045015172,,,,
7376,7376,7376,7376,2018_11_22_10_48,study,3,0,,3,3,,workplace,2,5,3,-5.343917165,-4.332875035,2.966964141,,,,,,,
7377,7377,7377,7377,2018_11_22_10_48,study,3,0,,3,3,,workplace,2,5,3,1.297485778,9.763616255,1.540368479,,,,,,,
7378,7378,7378,7378,2018_11_22_10_49,study,3,0,,3,3,,workplace,2,5,3,-1.186904708,-4.227739284,-5.543079526,,,,,,,
7379,7379,7379,7379,2018_11_22_10_49,study,3,0,,3,3,,workplace,2,5,3,1.297769971,9.764010381,1.542247916,,,,,,,
7380,7380,7380,7380,2018_11_22_10_50,study,3,0,,3,3,,workplace,2,5,3,-0.986883231,-0.355637535,0.201584406,-0.166666667,1,-0.041666667,,,,
7381,7381,7381,7381,2018_11_22_10_50,study,3,0,,3,3,,workplace,2,5,3,1.296043354,9.763675254,1.538751791,-0.166666667,1,-0.041666667,,,,
7382,7382,7382,7382,2018_11_22_10_51,study,3,0,,3,3,,workplace,2,5,3,-0.152038512,0.226376728,10.41185607,,,,,,,
7383,7383,7383,7383,2018_11_22_10_51,study,3,0,,3,3,,workplace,2,5,3,1.2959522,9.765265137,1.535092117,,,,,,,
7384,7384,7384,7384,2018_11_22_10_52,study,3,0,,3,3,,workplace,2,5,3,-0.15781087,0.236680107,10.40673253,,,,,,,
7385,7385,7385,7385,2018_11_22_10_52,study,3,0,,3,3,,workplace,2,5,3,1.293372998,9.763793195,1.536553305,,,,,,,
7386,7386,7386,7386,2018_11_22_10_53,study,3,0,,3,3,,workplace,2,5,3,-0.15507081,0.242473915,10.39165149,,,,,,,
7387,7387,7387,7387,2018_11_22_10_53,study,3,0,,3,3,,workplace,2,5,3,1.292134339,9.765002376,1.54425068,,,,,,,
7388,7388,7388,7388,2018_11_22_10_54,study,3,0,,3,3,,workplace,2,5,3,-0.165028329,0.2304895,10.40969516,,,,,,,
7389,7389,7389,7389,2018_11_22_10_54,study,3,0,,3,3,,workplace,2,5,3,1.293482924,9.766479646,1.539703572,,,,,,,
7390,7390,7390,7390,2018_11_22_10_55,study,3,0,,3,3,,workplace,2,5,3,-0.173787407,0.225585811,10.41123404,,,,,,,
7391,7391,7391,7391,2018_11_22_10_55,study,3,0,,3,3,,workplace,2,5,3,1.2918132,9.766068054,1.540666082,,,,,,,
7392,7392,7392,7392,2018_11_22_10_56,study,3,0,,3,3,,workplace,2,5,3,-0.177460482,0.224746633,10.41165232,,,,,,,
7393,7393,7393,7393,2018_11_22_10_56,study,3,0,,3,3,,workplace,2,5,3,1.293070036,9.768048083,1.538773238,,,,,,,
7394,7394,7394,7394,2018_11_22_10_57,study,3,0,,3,3,,workplace,2,5,3,-0.152370965,0.228274931,10.39755253,,,,,,,
7395,7395,7395,7395,2018_11_22_10_57,study,3,0,,3,3,,workplace,2,5,3,1.292943983,9.768549329,1.535432866,,,,,,,
7396,7396,7396,7396,2018_11_22_10_58,study,3,0,,3,3,,workplace,2,5,3,-0.147488724,0.224995974,10.39069434,,,,,,,
7397,7397,7397,7397,2018_11_22_10_58,study,3,0,,3,3,,workplace,2,5,3,1.292265711,9.767790711,1.532520963,,,,,,,
7398,7398,7398,7398,2018_11_22_10_59,study,3,0,,3,3,,workplace,2,5,3,-0.146664639,0.226449899,10.38743293,,,,,,,
7399,7399,7399,7399,2018_11_22_10_59,study,3,0,,3,3,,workplace,2,5,3,1.292919894,9.76782018,1.53280784,,,,,,,
7400,7400,7400,7400,2018_11_22_11_00,study,3,0,,3,3,,workplace,2,5,3,-0.147762194,0.227398219,10.38633224,,,,,,,
7401,7401,7401,7401,2018_11_22_11_00,study,3,0,,3,3,,workplace,2,5,3,1.289659703,9.767353676,1.535086755,,,,,,,
7402,7402,7402,7402,2018_11_22_11_01,study,3,0,,3,3,,workplace,2,5,3,-0.150426073,0.225939218,10.39264983,,,,,,,
7403,7403,7403,7403,2018_11_22_11_01,study,3,0,,3,3,,workplace,2,5,3,1.28983835,9.768171504,1.541989793,,,,,,,
7404,7404,7404,7404,2018_11_22_11_02,study,3,0,,3,3,,workplace,2,5,3,-0.151341432,0.226301658,10.38911519,,,,,,,
7405,7405,7405,7405,2018_11_22_11_02,study,3,0,,3,3,,workplace,2,5,3,1.289035011,9.766318791,1.53915127,,,,,,,
7406,7406,7406,7406,2018_11_22_11_03,study,3,0,,3,3,,workplace,2,5,3,-0.151285129,0.225802978,10.38981227,,,,,,,
7407,7407,7407,7407,2018_11_22_11_03,study,3,0,,3,3,,workplace,2,5,3,1.291206685,9.767136511,1.53263893,,,,,,,
7408,7408,7408,7408,2018_11_22_11_04,study,3,0,,3,3,,workplace,2,5,3,-0.152266403,0.224802936,10.38801327,,,,,,,
7409,7409,7409,7409,2018_11_22_11_04,study,3,0,,3,3,,workplace,2,5,3,1.289868826,9.766501102,1.535202042,,,,,,,
7410,7410,7410,7410,2018_11_22_11_05,study,3,0,,3,3,,workplace,2,5,3,-0.152494295,0.226301658,10.38956829,,,,,,,
7411,7411,7411,7411,2018_11_22_11_05,study,3,0,,3,3,,workplace,2,5,3,1.287538968,9.765771852,1.53738444,,,,,,,
7412,7412,7412,7412,2018_11_22_11_06,study,3,0,,3,3,,workplace,2,5,3,-0.152765083,0.225829789,10.38660839,,,,,,,
7413,7413,7413,7413,2018_11_22_11_06,study,3,0,,3,3,,workplace,2,5,3,1.2892066,9.766656606,1.528906868,,,,,,,
7414,7414,7414,7414,2018_11_22_11_07,study,3,0,,3,3,,workplace,2,5,3,-0.151695334,0.226856641,10.38860578,,,,,,,
7415,7415,7415,7415,2018_11_22_11_07,study,3,0,,3,3,,workplace,2,5,3,1.292268057,9.768407374,1.526606675,,,,,,,
7416,7416,7416,7416,2018_11_22_11_08,study,3,0,,3,3,,workplace,2,5,3,-0.153038553,0.22662875,10.39187937,,,,,,,
7417,7417,7417,7417,2018_11_22_11_08,study,3,0,,3,3,,workplace,2,5,3,1.289753538,9.767696862,1.527223153,,,,,,,
7418,7418,7418,7418,2018_11_22_11_09,study,3,0,,3,3,,workplace,2,5,3,-0.150207336,0.229175772,10.38736982,,,,,,,
7419,7419,7419,7419,2018_11_22_11_09,study,3,0,,3,3,,workplace,2,5,3,1.288504154,9.7657075,1.534821329,,,,,,,
7420,7420,7420,7420,2018_11_22_11_10,study,3,0,,3,3,,workplace,2,5,3,-0.150781086,0.22844652,10.38919831,,,,,,,
7421,7421,7421,7421,2018_11_22_11_10,study,3,0,,3,3,,workplace,2,5,3,1.289557818,9.765535903,1.52562255,,,,,,,
7422,7422,7422,7422,2018_11_22_11_11,study,3,0,,3,3,,workplace,2,5,3,-0.149303813,0.232283141,10.38673707,,,,,,,
7423,7423,7423,7423,2018_11_22_11_11,study,3,0,,3,3,,workplace,2,5,3,1.293051168,9.768069682,1.522659318,,,,,,,
7424,7424,7424,7424,2018_11_22_11_12,study,3,0,,3,3,,workplace,2,5,3,-0.149735466,0.231299186,10.38508554,,,,,,,
7425,7425,7425,7425,2018_11_22_11_12,study,3,0,,3,3,,workplace,2,5,3,1.291700007,9.767334905,1.519297887,,,,,,,
7426,7426,7426,7426,2018_11_22_11_13,study,3,0,,3,3,,workplace,2,5,3,-0.147912334,0.231867574,10.38536705,,,,,,,
7427,7427,7427,7427,2018_11_22_11_13,study,3,0,,3,3,,workplace,2,5,3,1.292477519,9.768391256,1.521129062,,,,,,,
7428,7428,7428,7428,2018_11_22_11_14,study,3,0,,3,3,,workplace,2,5,3,-0.147282281,0.232658492,10.3839997,,,,,,,
7429,7429,7429,7429,2018_11_22_11_14,study,3,0,,3,3,,workplace,2,5,3,1.294083486,9.766989077,1.518573997,,,,,,,
7430,7430,7430,7430,2018_11_22_11_15,study,3,0,,3,3,,workplace,2,5,3,-0.147697848,0.233318037,10.38275299,,,,,,,
7431,7431,7431,7431,2018_11_22_11_15,study,3,0,,3,3,,workplace,2,5,3,1.294685713,9.76787944,1.519149072,,,,,,,
7432,7432,7432,7432,2018_11_22_11_16,study,3,0,,3,3,,workplace,2,5,3,-0.147735383,0.231502948,10.3800746,,,,,,,
7433,7433,7433,7433,2018_11_22_11_16,study,3,0,,3,3,,workplace,2,5,3,1.292697368,9.767538682,1.521268477,,,,,,,
7434,7434,7434,7434,2018_11_22_11_17,study,3,0,,3,3,,workplace,2,5,3,-0.145498331,0.227354034,10.38355001,,,,,,,
7435,7435,7435,7435,2018_11_22_11_17,study,3,0,,3,3,,workplace,2,5,3,1.290978794,9.766442115,1.519976198,,,,,,,
7436,7436,7436,7436,2018_11_22_11_18,study,3,0,,3,3,,workplace,2,5,3,-0.143973832,0.224567001,10.40199776,,,,,,,
7437,7437,7437,7437,2018_11_22_11_18,study,3,0,,3,3,,workplace,2,5,3,1.288739722,9.765234694,1.523690956,,,,,,,
7438,7438,7438,7438,2018_11_22_11_19,study,3,0,,3,3,,workplace,2,5,3,-0.222784088,0.407467389,10.29816505,,,,,,,
7439,7439,7439,7439,2018_11_22_11_19,study,3,0,,3,3,,workplace,2,5,3,1.288171703,9.764734265,1.522796693,,,,,,,
7440,7440,7440,7440,2018_11_22_11_20,study,3,0,,3,3,,workplace,2,5,3,-0.146154949,0.223356885,10.39309585,,,,,,,
7441,7441,7441,7441,2018_11_22_11_20,study,3,0,,3,3,,workplace,2,5,3,1.28975622,9.764442039,1.517801846,,,,,,,
7442,7442,7442,7442,2018_11_22_11_21,study,3,0,,3,3,,workplace,2,5,3,-0.147711254,0.226620706,10.38675853,,,,,,,
7443,7443,7443,7443,2018_11_22_11_21,study,3,0,,3,3,,workplace,2,5,3,1.290748221,9.765640484,1.515683797,,,,,,,
7444,7444,7444,7444,2018_11_22_11_22,study,3,0,,3,3,,workplace,2,5,3,-0.149268959,0.228494779,10.3914638,,,,,,,
7445,7445,7445,7445,2018_11_22_11_22,study,3,0,,3,3,,workplace,2,5,3,1.291161107,9.765420638,1.514225289,,,,,,,
7446,7446,7446,7446,2018_11_22_11_23,study,3,0,,3,3,,workplace,2,5,3,-0.151303896,0.233446728,10.38527322,,,,,,,
7447,7447,7447,7447,2018_11_22_11_23,study,3,0,,3,3,,workplace,2,5,3,1.291812017,9.766899774,1.50938988,,,,,,,
7448,7448,7448,7448,2018_11_22_11_24,study,3,0,,3,3,,workplace,2,5,3,-0.167376952,0.241851905,10.39026269,,,,,,,
7449,7449,7449,7449,2018_11_22_11_24,study,3,0,,3,3,,workplace,2,5,3,1.292863594,9.76798909,1.510959737,,,,,,,
7450,7450,7450,7450,2018_11_22_11_25,study,3,0,,3,3,,workplace,2,5,3,-0.167787157,0.240208404,10.38609897,,,,,,,
7451,7451,7451,7451,2018_11_22_11_25,study,3,0,,3,3,,workplace,2,5,3,1.292107955,9.767911591,1.516193498,,,,,,,
7452,7452,7452,7452,2018_11_22_11_26,study,3,0,,3,3,,workplace,2,5,3,-0.168285837,0.240390718,10.38564319,,,,,,,
7453,7453,7453,7453,2018_11_22_11_26,study,3,0,,3,3,,workplace,2,5,3,1.290691918,9.766846962,1.516976074,,,,,,,
7454,7454,7454,7454,2018_11_22_11_27,study,3,0,,3,3,,workplace,2,5,3,-0.167154423,0.241484598,10.38612043,,,,,,,
7455,7455,7455,7455,2018_11_22_11_27,study,3,0,,3,3,,workplace,2,5,3,1.289442533,9.767112384,1.515480035,,,,,,,
7456,7456,7456,7456,2018_11_22_11_28,study,3,0,,3,3,,workplace,2,5,3,-0.166400372,0.241426737,10.38567046,,,,,,,
7457,7457,7457,7457,2018_11_22_11_28,study,3,0,,3,3,,workplace,2,5,3,1.290917129,9.76959506,1.511270743,,,,,,,
7458,7458,7458,7458,2018_11_22_11_29,study,3,0,,3,3,,workplace,2,5,3,-0.165347377,0.243833221,10.38414448,,,,,,,
7459,7459,7459,7459,2018_11_22_11_29,study,3,0,,3,3,,workplace,2,5,3,1.292199059,9.769918598,1.512793114,,,,,,,
7460,7460,7460,7460,2018_11_22_11_30,study,3,0,,3,3,,workplace,2,5,3,-0.164698556,0.244589284,10.38485496,,,,,,,
7461,7461,7461,7461,2018_11_22_11_30,study,3,0,,3,3,,workplace,2,5,3,1.290316565,9.768576255,1.51311264,,,,,,,
7462,7462,7462,7462,2018_11_22_11_31,study,3,0,,3,3,,workplace,2,5,3,-0.166468067,0.24074462,10.38797037,,,,,,,
7463,7463,7463,7463,2018_11_22_11_31,study,3,0,,3,3,,workplace,2,5,3,1.2924156,9.76887951,1.512171713,,,,,,,
7464,7464,7464,7464,2018_11_22_11_32,study,3,0,,3,3,,workplace,2,5,3,-0.167618262,0.236209121,10.38351099,,,,,,,
7465,7465,7465,7465,2018_11_22_11_32,study,3,0,,3,3,,workplace,2,5,3,1.047844872,9.365022612,2.004923913,,,,,,,
7466,7466,7466,7466,2018_11_22_11_33,study,3,0,,3,3,,workplace,2,5,3,-0.169529857,0.242490001,10.38965676,,,,,,,
7467,7467,7467,7467,2018_11_22_11_33,study,3,0,,3,3,,workplace,2,5,3,-0.535719061,0.287363222,10.24338115,,,,,,,
7468,7468,7468,7468,2018_11_22_11_34,study,3,0,,3,3,,workplace,2,5,3,-0.170454828,0.241310327,10.39008843,,,,,,,
7469,7469,7469,7469,2018_11_22_11_34,study,3,0,,3,3,,workplace,2,5,3,-0.261919768,0.13732208,10.39835417,,,,,,,
7470,7470,7470,7470,2018_11_22_11_35,study,3,0,,3,3,,workplace,2,5,3,-0.169717532,0.241607927,10.39289014,,,,,,,
7471,7471,7471,7471,2018_11_22_11_36,study,3,0,,3,3,,workplace,2,5,3,-0.169068712,0.241851905,10.39006162,,,,,,,
7472,7472,7472,7472,2018_11_22_11_37,study,3,0,,3,3,,workplace,2,5,3,-0.169261749,0.241409527,10.38935915,,,,,,,
7473,7473,7473,7473,2018_11_22_11_38,study,3,0,,3,3,,workplace,2,5,3,-0.169868946,0.240334928,10.3918243,,,,,,,
7474,7474,7474,7474,2018_11_22_11_39,study,3,0,,3,3,,workplace,2,5,3,-0.17018527,0.240020393,10.39191028,,,,,,,
7475,7475,7475,7475,2018_11_22_11_40,study,3,0,,3,3,,workplace,2,5,3,-0.170288601,0.241439019,10.3927829,,,,,,,
7476,7476,7476,7476,2018_11_22_11_41,study,3,0,,3,3,,workplace,2,5,3,-0.169202765,0.241554305,10.39238342,,,,,,,
7477,7477,7477,7477,2018_11_22_11_42,study,3,0,,3,3,,workplace,2,5,3,-0.168610247,0.240926933,10.39095709,,,,,,,
7478,7478,7478,7478,2018_11_22_11_43,study,3,0,,3,3,,workplace,2,5,3,-0.170736341,0.238835693,10.39368643,,,,,,,
7479,7479,7479,7479,2018_11_22_11_44,study,3,0,,3,3,,workplace,2,5,3,-0.170216212,0.240398761,10.39558463,,,,,,,
7480,7480,7480,7480,2018_11_22_11_45,study,3,0,,3,3,,workplace,2,5,3,-0.171613484,0.239789949,10.3977464,,,,,,,
7481,7481,7481,7481,2018_11_22_11_46,study,3,0,,3,3,,workplace,2,5,3,-0.172275279,0.238543456,10.39811288,,,,,,,
7482,7482,7482,7482,2018_11_22_11_47,study,3,0,,3,3,,workplace,2,5,3,-0.172221658,0.237503198,10.3951074,,,,,,,
7483,7483,7483,7483,2018_11_22_11_48,study,3,0,,3,3,,workplace,2,5,3,-0.170032583,0.239707204,10.3960735,,,,,,,
7484,7484,7484,7484,2018_11_22_11_49,study,3,0,,3,3,,workplace,2,5,3,-0.171404477,0.238589499,10.3958037,,,,,,,
7485,7485,7485,7485,2018_11_22_11_50,study,3,0,,3,3,,workplace,2,5,3,-0.170843584,0.239902762,10.39365694,,,,,,,
7486,7486,7486,7486,2018_11_22_11_51,study,3,0,,3,3,,workplace,2,5,3,-0.170578158,0.240264707,10.39489292,,,,,,,
7487,7487,7487,7487,2018_11_22_11_52,study,3,0,,3,3,,workplace,2,5,3,-0.169929337,0.240417529,10.39426286,,,,,,,
7488,7488,7488,7488,2018_11_22_11_53,study,3,0,,3,3,,workplace,2,5,3,-0.170851627,0.243959231,10.39629244,,,,,,,
7489,7489,7489,7489,2018_11_22_11_54,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.171857031,0.239677552,10.3973166,,,,,,,
7490,7490,7490,7490,2018_11_22_11_55,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.577417066,1.202538437,10.13451411,,,,,,,
7491,7491,7491,7491,2018_11_22_11_56,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.100939865,0.187227644,10.39745602,,,,,,,
7492,7492,7492,7492,2018_11_22_11_57,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.101748883,0.188711861,10.39524099,,,,,,,
7493,7493,7493,7493,2018_11_22_11_58,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.101079281,0.187892551,10.39519588,,,,,,,
7494,7494,7494,7494,2018_11_22_11_59,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.103693332,0.186602953,10.39433794,,,,,,,
7495,7495,7495,7495,2018_11_22_12_00,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.099319803,0.183037725,10.39261028,,,,,,,
7496,7496,7496,7496,2018_11_22_12_01,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.095451701,0.178629431,10.3899785,,,,,,,
7497,7497,7497,7497,2018_11_22_12_02,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.092647295,0.179372089,10.38474503,,,,,,,
7498,7498,7498,7498,2018_11_22_12_03,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.093711682,0.179270209,10.38641535,,,,,,,
7499,7499,7499,7499,2018_11_22_12_04,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.095526771,0.178152199,10.38523301,,,,,,,
7500,7500,7500,7500,2018_11_22_12_05,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.097363309,0.176886731,10.38514452,,,,,,,
7501,7501,7501,7501,2018_11_22_12_06,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.112213794,0.192678274,10.38690599,,,,,,,
7502,7502,7502,7502,2018_11_22_12_07,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.153976512,0.233632282,10.39626728,,,,,,,
7503,7503,7503,7503,2018_11_22_12_08,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.147957913,0.233811355,10.38863528,,,,,,,
7504,7504,7504,7504,2018_11_22_12_09,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.149722061,0.234736327,10.39014741,,,,,,,
7505,7505,7505,7505,2018_11_22_12_10,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.150490383,0.234012782,10.39027306,,,,,,,
7506,7506,7506,7506,2018_11_22_12_11,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.149446474,0.236399584,10.38957094,,,,,,,
7507,7507,7507,7507,2018_11_22_12_12,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.147915015,0.235176023,10.38519546,,,,,,,
7508,7508,7508,7508,2018_11_22_12_13,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.142770029,0.235696152,10.3874851,,,,,,,
7509,7509,7509,7509,2018_11_22_12_14,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.142815138,0.235224614,10.38746778,,,,,,,
7510,7510,7510,7510,2018_11_22_12_15,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.136220158,0.232256331,10.3873162,,,,,,,
7511,7511,7511,7511,2018_11_22_12_16,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.132061807,0.226248037,10.38374231,,,,,,,
7512,7512,7512,7512,2018_11_22_12_17,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.13216905,0.226087172,10.38503728,,,,,,,
7513,7513,7513,7513,2018_11_22_12_18,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.133423795,0.225722545,10.38535633,,,,,,,
7514,7514,7514,7514,2018_11_22_12_19,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.132729396,0.226392815,10.38714997,,,,,,,
7515,7515,7515,7515,2018_11_22_12_20,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.131002782,0.226886133,10.38340987,,,,,,,
7516,7516,7516,7516,2018_11_22_12_21,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.131768181,0.225810598,10.38664225,,,,,,,
7517,7517,7517,7517,2018_11_22_12_22,recreation_etc,3,0,,3,3,,workplace,7,3,3,-0.131627473,0.226038913,10.38468605,,,,,,,
